bdew_code,market_function,role_code,company_uid,company_name,company_id,code_row_id
9984581000005,Betreiber einer technischen Ressource,BTR,663566,VSB Service GmbH,8647,66094
9984582000004,Energieserviceanbieter des Anschlussnutzers,ESA,664302,ANE GmbH & Co. KG,23332,66095
9984583000003,Bilanzkreisverantwortlicher,BKV,668725,SSE ENERGY SUPPLY LIMITED,60506,66096
9984585000001,Einsatzverantwortlicher,EIV,668727,Flexcess GmbH,60508,66098
9984587000009,Betreiber einer technischen Ressource,BTR,668294,SonnenKraftwerk GmbH,60075,66100
9984588000008,Bilanzkreisverantwortlicher,BKV,668732,EP Commodities AG,60513,66101
9984589000007,Betreiber einer technischen Ressource,BTR,668733,Rosswag GmbH,60514,66102
9984590000004,Bilanzkreisverantwortlicher,BKV,664471,Volkswagen Group Charging GmbH,29452,66103
9984592000002,Einsatzverantwortlicher,EIV,668739,Schmidt + Andres GbR,60520,66105
9984595000009,Betreiber einer technischen Ressource,BTR,668744,EBS Kraftwerk GmbH,60525,66108
9984597000007,Energieserviceanbieter des Anschlussnutzers,ESA,664824,energicos GmbH,51629,66110
9984600000001,Einsatzverantwortlicher,EIV,668749,LYOCONTRACT GmbH,60530,66113
9984601000000,Bilanzkreisverantwortlicher,BKV,661563,Netz & Energie Betriebsgesellschaft mbh,1669,66114
9984602000009,Einsatzverantwortlicher,EIV,668752,korero GmbH,60533,66115
9984604000007,Bilanzkreisverantwortlicher,BKV,668754,Fondium Group GmbH,60535,66117
9984606000005,Lieferant,LF,668755,OQ Chemicals Produktion GmbH & Co. KG,60536,66119
9984607000004,Betreiber einer technischen Ressource,BTR,668757,Sustainable Energy Aschaffenburg GmbH,60538,66120
9984608000003,Einsatzverantwortlicher,EIV,668757,Sustainable Energy Aschaffenburg GmbH,60538,66121
9984609000002,Lieferant,LF,668757,Sustainable Energy Aschaffenburg GmbH,60538,66122
9984610000009,Einsatzverantwortlicher,EIV,668758,Harmuth Entsorgung GmbH,60539,66123
9984611000008,Lieferant,LF,664463,RESPECT ENERGY SPÓLKA AKCYJNA,29444,66124
9984614000005,Energieserviceanbieter des Anschlussnutzers,ESA,668760,Schleupen SE,60541,66127
9984615000004,Einsatzverantwortlicher,EIV,668760,Schleupen SE,60541,66128
9984616000003,Betreiber einer technischen Ressource,BTR,668760,Schleupen SE,60541,66129
9984617000002,Messstellenbetreiber,MSB,668760,Schleupen SE,60541,66130
9984618000001,Lieferant,LF,668762,BayWa r.e. Bürgerstrom GmbH,60543,66131
9984620000007,Einsatzverantwortlicher,EIV,665821,Gerhard Hildner,57593,66133
9984622000005,Einsatzverantwortlicher,EIV,668763,Michael Pütz-Bonnéhs,60544,66135
9984623000004,Betreiber einer technischen Ressource,BTR,668767,Paul Hameister,60548,66136
9984624000003,Einsatzverantwortlicher,EIV,668767,Paul Hameister,60548,66137
9984631000004,Einsatzverantwortlicher,EIV,668772,Rasche & Weßler GmbH,60553,66144
9984632000003,Lieferant,LF,668774,PLAN-B NET ZERO ENERGY GmbH,60555,66145
9984633000002,Bilanzkreisverantwortlicher,BKV,668774,PLAN-B NET ZERO ENERGY GmbH,60555,66146
9984634000001,Lieferant,LF,664961,Norlys Energy Trading A/S,56733,66147
9984635000000,Einsatzverantwortlicher,EIV,664961,Norlys Energy Trading A/S,56733,66148
9984636000009,Betreiber einer technischen Ressource,BTR,664961,Norlys Energy Trading A/S,56733,66149
9984638000007,Betreiber einer technischen Ressource,BTR,669525,RS Waldbesitz GmbH,61306,66153
9984640000003,Betreiber einer technischen Ressource,BTR,666800,EJB-Immobilien GbR (Photovoltaik),58572,66155
9984643000000,Betreiber einer technischen Ressource,BTR,668784,PB Gelatins GmbH,60565,66158
9984648000005,Energieserviceanbieter des Anschlussnutzers,ESA,668788,WISAG Gebäudetechnik Holding GmbH & Co. KG,60569,66163
9984649000004,Bilanzkreisverantwortlicher,BKV,668789,ETPA BV,60570,66164
9984650000001,Lieferant,LF,668794,WeShareEnergy GmbH,60575,66165
9984651000000,Einsatzverantwortlicher,EIV,668784,PB Gelatins GmbH,60565,66166
9984652000009,Lieferant,LF,668796,TCA Sustainable Energy Solutions GmbH,60577,66167
9984653000008,Messstellenbetreiber,MSB,668796,TCA Sustainable Energy Solutions GmbH,60577,66169
9984656000005,Einsatzverantwortlicher,EIV,665986,Danpower New Energy GmbH,57758,66172
9984658000003,Energieserviceanbieter des Anschlussnutzers,ESA,668802,Qivalo GmbH,60583,66174
9984661000008,Bilanzkreisverantwortlicher,BKV,668804,HOBA Green Energy GmbH,60585,66177
9984663000006,Messstellenbetreiber,MSB,661939,Stadtwerke Barmstedt Xtra GmbH,2049,66179
9984665000004,Messstellenbetreiber,MSB,668809,COUNTROL GmbH,60590,66181
9984666000003,Energieserviceanbieter des Anschlussnutzers,ESA,668809,COUNTROL GmbH,60590,66182
9984668000001,Bilanzkreisverantwortlicher,BKV,668809,COUNTROL GmbH,60590,66184
9984669000000,Einsatzverantwortlicher,EIV,668809,COUNTROL GmbH,60590,66185
9984670000007,Betreiber einer technischen Ressource,BTR,668809,COUNTROL GmbH,60590,66186
9984671000006,Data Provider,DP,668809,COUNTROL GmbH,60590,66188
9984672000005,Bilanzkreisverantwortlicher,BKV,668810,Suena GmbH,60591,66189
9984674000003,Energieserviceanbieter des Anschlussnutzers,ESA,668816,ECM Energie Concept Münster GmbH,60597,66191
9984675000002,Betreiber einer technischen Ressource,BTR,668817,Moritz J. Weig GmbH & Co. KG,60598,66192
9984676000001,Energieserviceanbieter des Anschlussnutzers,ESA,669953,RABOT Energy DE GmbH,62750,66193
9984677000000,Bilanzkreisverantwortlicher,BKV,661888,Stadtwerke Ahlen GmbH,1998,66194
9984678000009,Energieserviceanbieter des Anschlussnutzers,ESA,668823,Pionierkraft GmbH,60604,66195
9984680000005,Einsatzverantwortlicher,EIV,664471,Volkswagen Group Charging GmbH,29452,66197
9984681000004,Betreiber einer technischen Ressource,BTR,668824,daum wegener Erste Beteiligungsgesellschaft GbR,60605,66198
9984682000003,Messstellenbetreiber,MSB,661443,MAINGAU Energie GmbH,1549,66199
9984683000002,Energieserviceanbieter des Anschlussnutzers,ESA,661443,MAINGAU Energie GmbH,1549,66200
9984684000001,Energieserviceanbieter des Anschlussnutzers,ESA,668223,juwi GmbH,60004,66202
9984685000000,Bilanzkreisverantwortlicher,BKV,667315,Power Supply Systems GmbH,59087,66203
9984686000009,Betreiber einer technischen Ressource,BTR,660972,Freiberger Erdgas GmbH,1075,66204
9984687000008,Messstellenbetreiber,MSB,660179,Avacon Natur GmbH,275,66205
9984688000007,Einsatzverantwortlicher,EIV,660972,Freiberger Erdgas GmbH,1075,66207
9984689000006,Einsatzverantwortlicher,EIV,668321,Impuls Energy Trading GmbH,60102,66208
9984690000003,Lieferant,LF,668321,Impuls Energy Trading GmbH,60102,66209
9984691000002,Bilanzkreisverantwortlicher,BKV,668833,GAG Servicegesellschaft mit beschränkter Haftung,60614,66210
9984692000001,Lieferant,LF,668833,GAG Servicegesellschaft mit beschränkter Haftung,60614,66211
9984693000000,Lieferant,LF,660408,Dow Olefinverbund GmbH,507,66212
9984694000009,Einsatzverantwortlicher,EIV,668839,Flachs Surborg Baudienstleistungen GbR,60620,66214
9984695000008,Bilanzkreisverantwortlicher,BKV,669887,"Energetika Slovensko, a. s.",61685,66215
9984696000007,Lieferant,LF,660626,Enel Global Trading S.P.A.,726,66216
9984697000006,Einsatzverantwortlicher,EIV,668844,Volksbank eG,60625,66218
9984698000005,Einsatzverantwortlicher,EIV,668845,Schäfer Trennwandsysteme GmbH,60626,66219
9984699000004,Betreiber einer technischen Ressource,BTR,663789,Nordzucker AG,13853,66220
9984700000000,Einsatzverantwortlicher,EIV,665317,Energy-Analysis GmbH,57089,66221
9984702000008,Bilanzkreisverantwortlicher,BKV,665600,Oli Systems GmbH,57372,66223
9984703000007,Lieferant,LF,665600,Oli Systems GmbH,57372,66224
9984704000006,Lieferant,LF,668849,Entega Iqony Wärme GmbH,60630,66225
9984705000005,Energieserviceanbieter des Anschlussnutzers,ESA,665600,Oli Systems GmbH,57372,66226
9984706000004,Einsatzverantwortlicher,EIV,668852,Abfallverbrennungs- und Biokompost-Gesellschaft mbH -AVBKG-,60633,66227
9984707000003,Betreiber einer technischen Ressource,BTR,668852,Abfallverbrennungs- und Biokompost-Gesellschaft mbH -AVBKG-,60633,66228
9984708000002,Einsatzverantwortlicher,EIV,668857,Kraftwerk Neuss GmbH,60638,66229
9984709000001,Energieserviceanbieter des Anschlussnutzers,ESA,661953,Stadtwerke Bochum GmbH,2063,66230
9984710000008,Bilanzkreisverantwortlicher,BKV,667506,Amperecloud Energy Services GmbH,59278,66231
9984711000007,Messstellenbetreiber,MSB,668859,Münch Wohnungsverwaltung GmbH,60640,66232
9984713000005,Einsatzverantwortlicher,EIV,668860,Enel Produzione S.p.A.,60641,66234
9984714000004,Betreiber einer technischen Ressource,BTR,668857,Kraftwerk Neuss GmbH,60638,66235
9984715000003,Einsatzverantwortlicher,EIV,660962,Flughafen Köln/Bonn Gesellschaft mit beschränkter Haftung,1065,66236
9984716000002,Betreiber einer technischen Ressource,BTR,660962,Flughafen Köln/Bonn Gesellschaft mit beschränkter Haftung,1065,66237
9984718000000,Bilanzkreisverantwortlicher,BKV,668863,Jump Trading Europe B.V.,60644,66239
9984719000009,Energieserviceanbieter des Anschlussnutzers,ESA,662143,Stadtwerke Lemgo GmbH,2255,66240
9984720000006,Lieferant,LF,660823,Entelios AG,925,66241
9984721000005,Einsatzverantwortlicher,EIV,660800,Enexion GmbH,902,66242
9984723000003,Einsatzverantwortlicher,EIV,668872,Michael Rettenberger,60653,66244
9984724000002,Energieserviceanbieter des Anschlussnutzers,ESA,664075,Octopus Energy Germany GmbH,19125,66245
9984725000001,Messstellenbetreiber,MSB,664075,Octopus Energy Germany GmbH,19125,66246
9984726000000,Betreiber einer technischen Ressource,BTR,664932,Südzucker AG,56704,66247
9984727000009,Einsatzverantwortlicher,EIV,668873,Brauerei Gebr. Maisel GmbH & Co. KG,60654,66248
9984728000008,Betreiber einer technischen Ressource,BTR,668873,Brauerei Gebr. Maisel GmbH & Co. KG,60654,66249
9984729000007,Energieserviceanbieter des Anschlussnutzers,ESA,660014,Siemens Aktiengesellschaft,69,66250
9984730000004,Netznutzer ohne All-Inklusiv-Vertrag,NN,660014,Siemens Aktiengesellschaft,69,66251
9984731000003,Bilanzkreisverantwortlicher,BKV,668794,WeShareEnergy GmbH,60575,66252
9984732000002,Betreiber einer technischen Ressource,BTR,668860,Enel Produzione S.p.A.,60641,66253
9984733000001,Bilanzkreisverantwortlicher,BKV,664732,Teijin Carbon Europe GmbH,46592,66254
9984734000000,Bilanzkreisverantwortlicher,BKV,668877,Matthäi Energie GmbH,60658,66255
9984735000009,Lieferant,LF,668877,Matthäi Energie GmbH,60658,66256
9984736000008,Einsatzverantwortlicher,EIV,664475,GETEC Energy Management GmbH,30442,66257
9984737000007,Betreiber einer technischen Ressource,BTR,664475,GETEC Energy Management GmbH,30442,66258
9984738000006,Lieferant,LF,668878,Naturwerke GmbH,60659,66259
9984739000005,Bilanzkreisverantwortlicher,BKV,668878,Naturwerke GmbH,60659,66260
9984740000002,Messstellenbetreiber,MSB,668802,Qivalo GmbH,60583,66261
9984741000001,Energieserviceanbieter des Anschlussnutzers,ESA,661122,GETEC metering GmbH,1225,66262
9984742000000,Betreiber einer technischen Ressource,BTR,664943,APCOA Deutschland GmbH,56715,66263
9984743000009,Bilanzkreisverantwortlicher,BKV,668883,GESTERNOVA S.A.,60664,66264
9984744000008,Einsatzverantwortlicher,EIV,668885,Seven Stone Energy GbR,60666,66265
9984745000007,Bilanzkreisverantwortlicher,BKV,662156,Stadtwerke Lübbecke GmbH,2268,66266
9984746000006,Lieferant,LF,668888,TRIMET Energie GmbH,60669,66267
9984748000004,Lieferant,LF,668892,primavolt GmbH,60673,66270
9984749000003,Bilanzkreisverantwortlicher,BKV,668892,primavolt GmbH,60673,66271
9984750000000,Lieferant,LF,668893,primaenergy GmbH,60674,66272
9984751000009,Bilanzkreisverantwortlicher,BKV,668893,primaenergy GmbH,60674,66273
9984754000006,Betreiber einer technischen Ressource,BTR,664471,Volkswagen Group Charging GmbH,29452,66276
9984755000005,Energieserviceanbieter des Anschlussnutzers,ESA,668898,Heinrich Fip GmbH & Co. KG,60679,66277
9984756000004,Bilanzkreisverantwortlicher,BKV,668550,Getigy GmbH,60331,66278
9984758000002,Messstellenbetreiber,MSB,662819,ArcelorMittal Bremen GmbH,2934,66280
9984759000001,Lieferant,LF,662819,ArcelorMittal Bremen GmbH,2934,66281
9984760000008,Bilanzkreisverantwortlicher,BKV,662615,BEW Berliner Energie und Wärme GmbH,2729,66282
9984761000007,Energieserviceanbieter des Anschlussnutzers,ESA,668900,ETA Plus GmbH,60681,66283
9984763000005,Lieferant,LF,668902,CEE PVF Karstädt GmbH & Co. KG,60683,66285
9984764000004,Betreiber einer technischen Ressource,BTR,668880,Rain Carbon Germany GmbH,60661,66286
9984765000003,Lieferant,LF,668903,Janssen Mineralöle GmbH & Co. KG,60684,66287
9984766000002,Bilanzkreisverantwortlicher,BKV,661943,Stadtwerke Bernau GmbH,2053,66289
9984767000001,Bilanzkreisverantwortlicher,BKV,668887,ETPA Holding B.V.,60668,66290
9984768000000,Betreiber einer technischen Ressource,BTR,668912,LENA Solutions GmbH,60693,66291
9984770000006,Energieserviceanbieter des Anschlussnutzers,ESA,660179,Avacon Natur GmbH,275,66293
9984771000005,Einsatzverantwortlicher,EIV,668914,Centroplan Services GmbH,60695,66294
9984772000004,Bilanzkreisverantwortlicher,BKV,660524,Elektrizitätsgesellschaft Levern eG,624,66295
9984773000003,Bilanzkreisverantwortlicher,BKV,668796,TCA Sustainable Energy Solutions GmbH,60577,66296
9984774000002,Lieferant,LF,668569,Baltic Eagle GmbH & Co. KG,60350,66297
9984775000001,Lieferant,LF,668916,Olivia Energie GmbH,60697,66299
9984776000000,Bilanzkreisverantwortlicher,BKV,668569,Baltic Eagle GmbH & Co. KG,60350,66300
9984777000009,Energieserviceanbieter des Anschlussnutzers,ESA,668918,Hello Energy B.V.,60699,66301
9984778000008,Energieserviceanbieter des Anschlussnutzers,ESA,668919,E.ON One GmbH,60700,66302
9984779000007,Lieferant,LF,668920,Respect Energy GmbH,60701,66303
9984781000003,Einsatzverantwortlicher,EIV,661355,Köthen Energie GmbH,1460,66305
9984782000002,Betreiber einer technischen Ressource,BTR,661355,Köthen Energie GmbH,1460,66306
9984783000001,Messstellenbetreiber,MSB,668905,SWL Energienetz- und Entsorgungsgesellschaft mbH,60686,66307
9984784000000,Lieferant,LF,668905,SWL Energienetz- und Entsorgungsgesellschaft mbH,60686,66308
9984785000009,Einsatzverantwortlicher,EIV,668922,Schlenk-Barnsdorf'sche Forstverwaltungs GmbH & Co. KG,60703,66309
9984786000008,Bilanzkreisverantwortlicher,BKV,663093,SOPTIM AG,3214,66310
9984787000007,Betreiber einer technischen Ressource,BTR,668923,EWS Windpark Thomasburg GmbH & Co. KG,60704,66311
9984789000005,Betreiber einer technischen Ressource,BTR,668922,Schlenk-Barnsdorf'sche Forstverwaltungs GmbH & Co. KG,60703,66314
9984790000002,Einsatzverantwortlicher,EIV,666289,HEB Hydraulik - Elementebau Gesellschaft mit beschränkter Haftung,58061,66315
9984791000001,Messstellenbetreiber,MSB,668930,Christoph Prange,60711,66316
9984792000000,Energieserviceanbieter des Anschlussnutzers,ESA,665319,GODEA GmbH,57091,66317
9984793000009,Betreiber einer technischen Ressource,BTR,668932,Elektro- & Sicherheitstechnik Reis GmbH & Co. KG,60713,66318
9984794000008,Lieferant,LF,668934,ElectroFleet Energy GmbH,60715,66319
9984795000007,Bilanzkreisverantwortlicher,BKV,661705,proefa GmbH,1813,66320
9984796000006,Energieserviceanbieter des Anschlussnutzers,ESA,661488,naturstrom vor Ort GmbH,1594,66321
9984797000005,Betreiber einer technischen Ressource,BTR,664705,Alterric Deutschland GmbH,44576,66323
9984798000004,Bilanzkreisverantwortlicher,BKV,660517,Elektrizitätsgenossenschaft Oesterweg eG,617,66325
9984799000003,Lieferant,LF,662545,TRIDELTA Energieversorgungs GmbH,2659,66326
9984800000009,Bilanzkreisverantwortlicher,BKV,668944,Schwering und Hasse Elektrodraht GmbH,60725,66327
9984801000008,Energieserviceanbieter des Anschlussnutzers,ESA,668945,GasStromV-Energie GmbH,60726,66328
9984802000007,Lieferant,LF,668946,Regionalwerk Chiemgau-Rupertiwinkel gKU,60727,66329
9984804000005,Betreiber einer technischen Ressource,BTR,668948,Buchmann Gesellschaft mit beschränkter Haftung,60729,66331
9984805000004,Bilanzkreisverantwortlicher,BKV,662152,Stadtwerke Lohmar GmbH & Co. KG,2264,66332
9984806000003,Lieferant,LF,668692,Future Energy Services GmbH,60473,66333
9984807000002,Lieferant,LF,668950,SWTE Kommunal GmbH & Co. KG,60731,66334
9984808000001,Bilanzkreisverantwortlicher,BKV,662000,Stadtwerke Dülmen Gesellschaft mit beschränkter Haftung,2110,66335
9984809000000,Betreiber einer technischen Ressource,BTR,668951,RWE Windpark Bedburg A44n GmbH & Co. KG,60732,66336
9984810000007,Lieferant,LF,668952,Qsol net gmbh,60733,66337
9984811000006,Betreiber einer technischen Ressource,BTR,668956,RWE Wind Onshore & PV Deutschland GmbH,60737,66338
9984812000005,Bilanzkreisverantwortlicher,BKV,668957,UniCredit Bank GmbH,60738,66339
9984813000004,Lieferant,LF,667972,coneva GmbH,59753,66340
9984814000003,Betreiber einer technischen Ressource,BTR,668962,von Kalben Vermögens- und Beteiligungsgesellschaft mbH & Co. KG,60743,66342
9984815000002,Lieferant,LF,668966,ENVIRIA Power Solutions GmbH,60747,66344
9984816000001,Messstellenbetreiber,MSB,668967,Polarstern Erzeugungs GmbH,60748,66345
9984817000000,Lieferant,LF,663600,Duferco Energia S.p.A.,8681,66346
9984819000008,Lieferant,LF,668653,EcoPlanet Green Operations GmbH,60434,66349
9984820000005,Bilanzkreisverantwortlicher,BKV,668653,EcoPlanet Green Operations GmbH,60434,66350
9984821000004,Betreiber einer technischen Ressource,BTR,668157,CP Kelco Germany GmbH,59938,66351
9984822000003,Betreiber einer technischen Ressource,BTR,667855,PBW - Parkraumgesellschaft Baden-Württemberg mbH,59627,66352
9984823000002,Bilanzkreisverantwortlicher,BKV,662104,Stadtwerke Husum GmbH,2216,66353
9984824000001,Energieserviceanbieter des Anschlussnutzers,ESA,661143,"GGEW, Gruppen-Gas- und Elektrizitätswerk Bergstraße Aktiengesellschaft",1246,66354
9984825000000,Einsatzverantwortlicher,EIV,664296,Palm Power GmbH & Co. KG,23326,66355
9984826000009,Bilanzkreisverantwortlicher,BKV,668968,Zweckverband zur Gasversorgung des Brenztals,60749,66356
9984827000008,Energieserviceanbieter des Anschlussnutzers,ESA,668974,GT Emission Solutions GmbH,60755,66357
9984830000003,Data Provider,DP,661496,Mitteldeutsche Netzgesellschaft Strom mbH,1602,66360
9984831000002,Bilanzkreisverantwortlicher,BKV,661283,Innostrom GmbH,1387,66361
9984832000001,Bilanzkreisverantwortlicher,BKV,667457,Heartbeat AI GmbH,59229,66362
9984833000000,Einsatzverantwortlicher,EIV,664716,SEtrade GmbH,46576,66363
9984836000007,Einsatzverantwortlicher,EIV,660647,Energie- und Wasserwerke Bautzen GmbH,748,66367
9984837000006,Betreiber einer technischen Ressource,BTR,660647,Energie- und Wasserwerke Bautzen GmbH,748,66368
9984838000005,Einsatzverantwortlicher,EIV,668988,DieEnergiekoppler GmbH,60769,66369
9984839000004,Einsatzverantwortlicher,EIV,668989,Industrie- und Handelskammer Erfurt,60770,66370
9984840000001,Bilanzkreisverantwortlicher,BKV,668799,Emsland-Stärke GmbH,60580,66371
9984841000000,Bilanzkreisverantwortlicher,BKV,664443,GIG energy services GmbH,28436,66372
9984842000009,Bilanzkreisverantwortlicher,BKV,668993,Bischof + Klein SE & Co. KG,60774,66373
9984843000008,Lieferant,LF,668513,Trafigura Denmark ApS,60294,66374
9984844000007,Betreiber einer technischen Ressource,BTR,668513,Trafigura Denmark ApS,60294,66375
9984845000006,Bilanzkreisverantwortlicher,BKV,668999,Varo Energy Marketing AG,60780,66376
9984846000005,Bilanzkreisverantwortlicher,BKV,665055,RISQ Energy Limited,56827,66377
9984847000004,Lieferant,LF,669000,fairster. Energie gGmbH,60781,66378
9984848000003,Bilanzkreisverantwortlicher,BKV,668966,ENVIRIA Power Solutions GmbH,60747,66379
9984849000002,Bilanzkreisverantwortlicher,BKV,660854,Etzel-Kavernenbetriebsgesellschaft mbH & Co. KG,956,66380
9984850000009,Einsatzverantwortlicher,EIV,668513,Trafigura Denmark ApS,60294,66381
9984851000008,Einsatzverantwortlicher,EIV,660470,Elektrizitätsgenossenschaft Wolkersdorf und Umgebung eingetragene Genossenschaft,569,66382
9984852000007,Betreiber einer technischen Ressource,BTR,660470,Elektrizitätsgenossenschaft Wolkersdorf und Umgebung eingetragene Genossenschaft,569,66383
9984853000006,Bilanzkreisverantwortlicher,BKV,667972,coneva GmbH,59753,66384
9984856000003,Betreiber einer technischen Ressource,BTR,669005,Sanacorp Pharmahandel GmbH,60786,66387
9984857000002,Bilanzkreisverantwortlicher,BKV,669000,fairster. Energie gGmbH,60781,66388
9984858000001,Bilanzkreisverantwortlicher,BKV,661299,IWB Industrielle Werke Basel,1403,66389
9984859000000,Betreiber einer technischen Ressource,BTR,663885,WindMW GmbH,13949,66391
9984860000007,Messstellenbetreiber,MSB,670036,SpotmyEnergy Anlagen GmbH,62833,66392
9984861000006,Energieserviceanbieter des Anschlussnutzers,ESA,668967,Polarstern Erzeugungs GmbH,60748,66393
9984862000005,Betreiber einer technischen Ressource,BTR,665044,Auto Michels GmbH,56816,66394
9984863000004,Lieferant,LF,669014,SpotmyEnergy GmbH,60795,66395
9984864000003,Messstellenbetreiber,MSB,661784,"RuhrEnergie GmbH, EVR",1893,66396
9984865000002,Einsatzverantwortlicher,EIV,661996,Stadtwerke Ditzingen GmbH & Co. KG,2106,66397
9984866000001,Energieserviceanbieter des Anschlussnutzers,ESA,660300,BYTE MEE Softwareentwicklung GmbH,399,66398
9984867000000,Betreiber einer technischen Ressource,BTR,661996,Stadtwerke Ditzingen GmbH & Co. KG,2106,66399
9984868000009,Betreiber einer technischen Ressource,BTR,662780,Global Tech I Offshore Wind GmbH,2895,66400
9984870000005,Bilanzkreisverantwortlicher,BKV,661939,Stadtwerke Barmstedt Xtra GmbH,2049,66402
9984871000004,Bilanzkreisverantwortlicher,BKV,669014,SpotmyEnergy GmbH,60795,66403
9984873000002,Betreiber einer technischen Ressource,BTR,669017,EKOCity GmbH,60798,66405
9984874000001,Betreiber einer technischen Ressource,BTR,669019,wpd windmanager GmbH & Co. KG,60800,66406
9984875000000,Betreiber einer technischen Ressource,BTR,669021,Popp Fahrzeugbau GmbH,60802,66407
9984876000009,Lieferant,LF,669022,ElectroFleet Verwaltungs GmbH,60803,66408
9984877000008,Lieferant,LF,669024,Johannesstift Diakonie Services GmbH,60805,66409
9984878000007,Lieferant,LF,669026,MÖHRLE energy GmbH,60807,66410
9984879000006,Betreiber einer technischen Ressource,BTR,669030,Stark Energy GmbH,60811,66411
9984882000001,Lieferant,LF,669033,ENERGO Zone GmbH,60814,66414
9984883000000,Lieferant,LF,668697,maincubes Holding & Service GmbH,60478,66415
9984884000009,Betreiber einer technischen Ressource,BTR,668321,Impuls Energy Trading GmbH,60102,66416
9984885000008,Energieserviceanbieter des Anschlussnutzers,ESA,662397,Statkraft Markets GmbH,2509,66417
9984886000007,Einsatzverantwortlicher,EIV,660823,Entelios AG,925,66418
9984887000006,Bilanzkreisverantwortlicher,BKV,668934,ElectroFleet Energy GmbH,60715,66419
9984888000005,Lieferant,LF,669039,SachsenEnergie Versorgung GmbH,60820,66420
9984890000001,Lieferant,LF,668944,Schwering und Hasse Elektrodraht GmbH,60725,66423
9984891000000,Messstellenbetreiber,MSB,669042,SerCo Elektro GmbH,60823,66424
9984893000008,Einsatzverantwortlicher,EIV,668920,Respect Energy GmbH,60701,66426
9984894000007,Betreiber einer technischen Ressource,BTR,668920,Respect Energy GmbH,60701,66427
9984895000006,Messstellenbetreiber,MSB,660802,Enloc Energy GmbH,904,66428
9984896000005,Einsatzverantwortlicher,EIV,663408,Pfeifer & Langen GmbH & Co. KG,3541,66429
9984897000004,Betreiber einer technischen Ressource,BTR,664716,SEtrade GmbH,46576,66430
9984898000003,Lieferant,LF,661272,Yncoris GmbH & Co. KG,1376,66431
9984899000002,Einsatzverantwortlicher,EIV,668518,Emitec Technologies GmbH,60299,66432
9984900000008,Bilanzkreisverantwortlicher,BKV,661974,Stadtwerke Burgdorf GmbH,2084,66433
9984902000006,Lieferant,LF,661371,Konsortium Energieversorgung Opel beschränkt haftende oHG,1476,66435
9984903000005,Betreiber einer technischen Ressource,BTR,664489,Berliner Stadtwerke KommunalPartner GmbH,31449,66436
9984905000003,Energieserviceanbieter des Anschlussnutzers,ESA,669055,onu.energy GmbH,60836,66440
9984906000002,Einsatzverantwortlicher,EIV,668365,Ingka Investments Renewable Energy Supply Germany GmbH,60146,66441
9984907000001,Energieserviceanbieter des Anschlussnutzers,ESA,660802,Enloc Energy GmbH,904,66442
9984908000000,Bilanzkreisverantwortlicher,BKV,669056,Terra One Climate Solutions GmbH,60837,66443
9984909000009,Betreiber einer technischen Ressource,BTR,669059,Stefan Peters,60840,66444
9984910000006,Netznutzer ohne All-Inklusiv-Vertrag,NN,664768,Mercer Rosenthal GmbH,49585,66445
9984912000004,Energieserviceanbieter des Anschlussnutzers,ESA,669061,MARCLEY GmbH,60842,66448
9984914000002,Energieserviceanbieter des Anschlussnutzers,ESA,669063,MARCLEY GGV 2 GmbH,60844,66450
9984915000001,Messstellenbetreiber,MSB,669060,enercity GridPartner GmbH,60841,66451
9984917000009,Betreiber einer technischen Ressource,BTR,662261,Stadtwerke Sangerhausen GmbH,2373,66453
9984918000008,Einsatzverantwortlicher,EIV,662261,Stadtwerke Sangerhausen GmbH,2373,66454
9984919000007,Energieserviceanbieter des Anschlussnutzers,ESA,669067,Rheinisch-Westfälische Technische Hochschule (RWTH) Aachen,60848,66455
9984920000004,Einsatzverantwortlicher,EIV,669069,DK Recycling und Roheisen GmbH,60850,66456
9984921000003,Messstellenbetreiber,MSB,669071,neugemacht GmbH,60852,66458
9984922000002,Energieserviceanbieter des Anschlussnutzers,ESA,661335,VALENDA Metering GmbH,1440,66459
9984923000001,Betreiber einer technischen Ressource,BTR,669072,Sangerhäuser Erneuerbare Energie Service Gesellschaft mbH,60853,66460
9984924000000,Betreiber einer technischen Ressource,BTR,669081,Verkehrsbetrieb Hamm Gesellschaft mit beschränkter Haftung,60862,66461
9984925000009,Einsatzverantwortlicher,EIV,669081,Verkehrsbetrieb Hamm Gesellschaft mit beschränkter Haftung,60862,66462
9984926000008,Betreiber einer technischen Ressource,BTR,660062,SWE Energie GmbH,131,66464
9984927000007,Einsatzverantwortlicher,EIV,669088,Kompernaß Solar GbR,60869,66465
9984928000006,Energieserviceanbieter des Anschlussnutzers,ESA,669089,Hörburger GmbH,60870,66466
9984929000005,Einsatzverantwortlicher,EIV,662028,Stadtwerke Feuchtwangen,2140,66467
9984930000002,Einsatzverantwortlicher,EIV,669090,Zerberus Invest GmbH,60871,66468
9984931000001,Betreiber einer technischen Ressource,BTR,669090,Zerberus Invest GmbH,60871,66469
9984933000009,Lieferant,LF,669096,SONNENEXT energy GmbH,60877,66471
9984934000008,Bilanzkreisverantwortlicher,BKV,661614,Nord Stadtwerke GmbH,1720,66472
9984935000007,Messstellenbetreiber,MSB,669098,Solandeo Infra I GmbH & Co. KG,60879,66473
9984936000006,Betreiber einer technischen Ressource,BTR,669099,Jutta & Frank Brechenser GbR,60880,66474
